21 - rf - bear - strong bear,-2.0092699085569548,-1.8616567019177863,0.6223593359762858,-1.572031643965548
21 - rf - bear - strong bull,-1.9476162116963396,-2.0233325381812137,0.929612858845566,-1.586484177148979
21 - rf - bull - bear,-1.7990046350244242,-1.7640401759348783,-1.1506864943616186,-1.4529355674504294
21 - rf - bull - bull,-1.793961236467541,-1.8001827352060802,-1.4989284845245836,-1.4235722651800466
21 - rf - bull - keep,-1.7735886476403315,-1.7184094825259237,-1.6869073597497044,-1.3705380732184156
21 - rf - bull - strong bear,-1.806110919726809,-1.8464432888807407,-1.1265894710749829,-1.553381596257596
21 - rf - bull - strong bull,-1.8071122811975504,-1.876386312137883,-0.8998098332910902,-1.5219302799809673
21 - rf - keep - bear,-1.8120188075024395,-1.4372820496818877,-0.3030021406920832,-1.3143622161604946
21 - rf - keep - bull,-1.7904204676096136,-1.5521595171757125,-1.1187030395342235,-1.1386116675935787
21 - rf - keep - keep,-1.8686494131075673,-1.486784513370594,-1.6519615905785816,-1.0608529150274821
21 - rf - keep - strong bear,-1.8118342942366574,-1.6015533865739577,-0.19696044684932046,-1.4585149209300172
21 - rf - keep - strong bull,-1.7851685498571996,-1.8186243789351535,1.878699442023517,-1.5648933704900492
21 - rf - strong bear - bear,-1.9813752691876407,-1.7634051211193043,-0.7600414238435654,-1.5327924524689758
21 - rf - strong bear - bull,-1.933170448061134,-1.8042145651394055,-0.9134644063473258,-1.5221597685612551
21 - rf - strong bear - keep,-1.9484411572742086,-1.7482141973095293,-1.0224276904198324,-1.4777786770263293
21 - rf - strong bear - strong bear,-1.9334682684142224,-1.7896732355154552,-0.880983573719346,-1.5431980620532728
21 - rf - strong bear - strong bull,-1.9499813287955838,-1.9722799091117473,-0.23156733044704736,-1.5965669780610516
21 - rf - strong bull - bear,-1.8854644583047189,-2.059854814016546,1.595362642246377,-1.67372594441289
21 - rf - strong bull - bull,-1.8234485786528856,-1.991115157349502,0.44894228399739355,-1.610462569202542
21 - rf - strong bull - keep,-1.8839746893368963,-2.040494461932245,1.1694420090610138,-1.6503135125516852
21 - rf - strong bull - strong bear,-1.795346228005183,-2.0170812143672414,0.9563666197480727,-1.6901638639628944
21 - rf - strong bull - strong bull,-1.8317789770023838,-2.077287652657306,2.666246835968438,-1.7023144426455796
28 - rf - bear - bear,-2.0152253223659216,-1.9452191374576504,0.8602685903105097,-1.5809743944622263
28 - rf - bear - bull,-1.976186918054157,-1.9165531406650815,-0.5485531628325439,-1.5065955104944142
28 - rf - bear - keep,-1.9801996442497174,-1.857939707950237,-0.3677319299489569,-1.4813629023171446
28 - rf - bear - strong bear,-2.0153461510672024,-1.9170288421945931,0.7511539052611584,-1.6392361322600952
28 - rf - bear - strong bull,-1.954488550676078,-2.038380196540929,2.0680154561809294,-1.6670566665419586
28 - rf - bull - bear,-1.8068062224266408,-1.7667019403972968,-1.0281774825413592,-1.4811680966128906
28 - rf - bull - bull,-1.8146020172489934,-1.8414044607373639,-1.3677984931591265,-1.4401589605528615
28 - rf - bull - keep,-1.7924019480993532,-1.75862322332369,-1.664554101872463,-1.3719678604344474
28 - rf - bull - strong bear,-1.8095324872483636,-1.8468760713288184,-1.2965095137924776,-1.566127571106328
28 - rf - bull - strong bull,-1.841667712591662,-1.923008782024176,-0.585183532839944,-1.5475281281372548
28 - rf - keep - bear,-1.7893354252679434,-1.5701996104627218,1.0532306210993432,-1.4946913653761231
28 - rf - keep - bull,-1.833433206301245,-1.7091768948294186,-0.6127092421216691,-1.2675888732403404
28 - rf - keep - keep,-1.8402070065210312,-1.521520871320492,-1.461681294912081,-1.044002376022493
28 - rf - keep - strong bear,-1.7884131197674646,-1.5772943219424937,-0.4651230101192309,-1.4540753767155827
28 - rf - keep - strong bull,-1.8629530435932804,-1.9577245038434106,4.01961844370799,-1.6508523680583613
28 - rf - strong bear - bear,-2.010552792905113,-1.7182443879455171,-0.8336611222440468,-1.5236405359019303
28 - rf - strong bear - bull,-1.9571017922983966,-1.7381040994160637,-1.0865457051900207,-1.5089118381872777
28 - rf - strong bear - keep,-1.962216816851875,-1.6500760914667536,-1.226932860451929,-1.4238906832249019
28 - rf - strong bear - strong bear,-1.9512031404277033,-1.7486718612218226,-1.018216486575132,-1.547062572097867
28 - rf - strong bear - strong bull,-1.9860421704567273,-1.9315288450261145,-0.47837145477084897,-1.6100986277413598
28 - rf - strong bull - bear,-1.8697628601617888,-2.0351426571407165,1.8618898590975597,-1.7293929744414558
28 - rf - strong bull - bull,-1.8014821673632297,-1.9723364977239908,0.4566578971668308,-1.6376427885574347
28 - rf - strong bull - keep,-1.878983352326642,-2.03134827660203,1.3917429478693826,-1.6865702517317966
28 - rf - strong bull - strong bear,-1.8083229315236535,-1.9947642838756803,0.5436985011528831,-1.6927821905217446
28 - rf - strong bull - strong bull,-1.8784709166987694,-2.0785685943799894,2.383443389269023,-1.7198321235452618
